1,1,570.08,172.34,38.09,36.12,1.00,-1,-1,-1
2,1,569.81,172.15,38.69,36.08,1.00,-1,-1,-1
3,1,569.91,171.05,39.01,36.38,1.00,-1,-1,-1
4,1,569.77,170.03,39.35,36.98,1.00,-1,-1,-1
5,1,569.91,170.20,39.39,36.71,1.00,-1,-1,-1
6,1,570.14,170.57,39.00,36.61,1.00,-1,-1,-1
7,1,570.36,171.45,39.10,36.91,1.00,-1,-1,-1
8,1,570.43,172.75,39.12,36.79,1.00,-1,-1,-1
9,1,570.93,174.26,38.56,36.10,1.00,-1,-1,-1
10,1,571.20,176.35,39.45,35.86,1.00,-1,-1,-1
11,1,571.93,177.31,38.65,35.52,1.00,-1,-1,-1
12,1,572.02,176.87,39.41,36.45,1.00,-1,-1,-1
13,1,572.75,178.50,38.79,34.55,1.00,-1,-1,-1
14,1,572.80,175.09,39.49,37.53,1.00,-1,-1,-1
15,1,572.75,173.94,39.59,37.91,1.00,-1,-1,-1
16,1,572.18,172.97,39.67,37.83,1.00,-1,-1,-1
17,1,571.91,172.52,40.78,38.43,1.00,-1,-1,-1
18,1,571.42,172.40,41.33,38.84,1.00,-1,-1,-1
19,1,570.95,172.41,42.11,38.84,1.00,-1,-1,-1
20,1,570.80,173.83,40.94,39.22,1.00,-1,-1,-1
21,1,570.39,173.06,42.18,39.83,1.00,-1,-1,-1
22,1,569.81,172.54,42.11,39.25,1.00,-1,-1,-1
23,1,569.36,170.30,42.96,41.01,1.00,-1,-1,-1
24,1,569.10,170.40,42.80,40.88,1.00,-1,-1,-1
25,1,568.72,169.94,43.32,40.60,1.00,-1,-1,-1
26,1,568.57,170.03,43.97,40.77,1.00,-1,-1,-1
27,1,568.36,169.98,44.25,41.51,1.00,-1,-1,-1
28,1,568.48,170.15,44.30,42.09,1.00,-1,-1,-1
29,1,568.32,169.05,44.34,42.16,1.00,-1,-1,-1
30,1,568.35,168.69,44.42,41.54,1.00,-1,-1,-1
31,1,567.93,167.67,44.75,42.31,1.00,-1,-1,-1
32,1,567.66,167.85,44.91,42.32,1.00,-1,-1,-1
33,1,567.63,168.80,45.30,43.58,1.00,-1,-1,-1
34,1,567.76,168.94,45.52,44.34,1.00,-1,-1,-1
35,1,567.85,169.40,45.77,43.98,1.00,-1,-1,-1
36,1,568.00,169.22,45.89,43.94,1.00,-1,-1,-1
37,1,567.55,168.64,46.68,44.43,1.00,-1,-1,-1
38,1,567.57,168.33,46.88,44.67,1.00,-1,-1,-1
39,1,567.82,168.87,46.70,44.59,1.00,-1,-1,-1
40,1,568.03,168.85,47.10,45.51,1.00,-1,-1,-1
41,1,568.06,170.21,47.65,44.83,1.00,-1,-1,-1
42,1,568.08,170.19,48.03,45.65,1.00,-1,-1,-1
43,1,568.38,170.48,48.40,45.82,1.00,-1,-1,-1
44,1,568.68,170.32,48.08,46.01,1.00,-1,-1,-1
45,1,569.03,170.81,48.07,45.97,1.00,-1,-1,-1
46,1,569.76,171.05,48.07,46.62,1.00,-1,-1,-1
47,1,569.48,172.29,48.47,47.33,1.00,-1,-1,-1
48,1,569.83,172.62,49.53,47.83,1.00,-1,-1,-1
49,1,570.14,170.96,49.62,48.63,1.00,-1,-1,-1
50,1,570.50,170.42,50.33,49.09,1.00,-1,-1,-1
51,1,570.92,170.24,51.13,49.49,1.00,-1,-1,-1
52,1,571.13,170.10,51.54,50.52,1.00,-1,-1,-1
53,1,571.82,169.88,51.84,50.83,1.00,-1,-1,-1
54,1,572.42,170.34,52.16,50.98,1.00,-1,-1,-1
55,1,572.66,169.98,52.23,51.39,1.00,-1,-1,-1
56,1,573.43,170.34,52.07,51.02,1.00,-1,-1,-1
57,1,573.67,169.66,52.49,51.66,1.00,-1,-1,-1
58,1,573.87,169.71,53.19,52.04,1.00,-1,-1,-1
